Vmag,Theta,Convergence
0.4311557788944724,0.6788366035395033,True
0.4311557788944724,0.7104103990529684,True
0.4311557788944724,0.7419841945664336,True
0.4311557788944724,0.7735579900798988,True
0.4311557788944724,0.805131785593364,True
0.4311557788944724,0.8367055811068296,True
0.4311557788944724,0.8682793766202943,True
0.4311557788944724,0.8998531721337599,True
0.4311557788944724,0.9314269676472255,True
0.4311557788944724,0.9630007631606903,True
0.4311557788944724,0.9945745586741559,True
0.4311557788944724,1.0261483541876206,True
0.4311557788944724,1.0577221497010862,True
0.4311557788944724,1.0892959452145519,True
0.4311557788944724,1.1208697407280166,True
0.4311557788944724,1.1524435362414822,True
0.4311557788944724,1.184017331754947,True
0.4311557788944724,1.2155911272684126,True
0.4311557788944724,1.2471649227818782,True
0.4311557788944724,1.278738718295343,True
0.4311557788944724,1.3103125138088085,True
0.4311557788944724,1.3418863093222733,True
0.4311557788944724,1.3734601048357389,True
0.4311557788944724,1.4050339003492045,True
0.4311557788944724,1.4366076958626692,True
0.4311557788944724,1.4681814913761349,True
0.4311557788944724,1.4997552868895996,True
0.4311557788944724,1.5313290824030652,True
0.4311557788944724,1.56290287791653,True
0.4311557788944724,1.5944766734299956,True
0.4311557788944724,1.6260504689434612,True
0.4311557788944724,1.657624264456926,True
0.4311557788944724,1.6891980599703915,True
0.4311557788944724,1.7207718554838562,True
0.4311557788944724,1.7523456509973219,True
0.4311557788944724,1.7839194465107875,True
0.4311557788944724,1.8154932420242522,True
0.4311557788944724,1.8470670375377178,True
0.4311557788944724,1.8786408330511826,True
0.4311557788944724,1.9102146285646482,True
0.4311557788944724,1.9417884240781138,True
0.4311557788944724,1.9733622195915785,True
0.4311557788944724,2.004936015105044,True
0.4311557788944724,2.036509810618509,True
0.4311557788944724,2.0680836061319745,True
0.4311557788944724,2.09965740164544,True
0.4311557788944724,2.131231197158905,True
0.4311557788944724,2.1628049926723705,True
0.4311557788944724,2.194378788185835,True
0.4311557788944724,2.225952583699301,True
0.4311557788944724,2.2575263792127664,True
0.4311557788944724,2.289100174726231,True
0.4311557788944724,2.320673970239697,True
0.4311557788944724,2.3522477657531615,True
0.4311557788944724,2.383821561266627,True
0.4311557788944724,2.415395356780092,True
0.4311557788944724,2.4469691522935575,True
0.4311557788944724,2.478542947807023,True
0.4311557788944724,2.510116743320488,True
0.4311557788944724,2.5416905388339535,True
0.4311557788944724,2.573264334347418,True
0.4311557788944724,2.604838129860884,True
0.4311557788944724,2.6364119253743494,True
0.4311557788944724,2.667985720887814,True
0.4311557788944724,2.69955951640128,True
0.4311557788944724,2.7311333119147445,True
0.4311557788944724,2.76270710742821,True
0.4311557788944724,2.7942809029416757,True
0.4311557788944724,2.8258546984551405,True
0.4311557788944724,2.857428493968606,True
0.4311557788944724,2.889002289482071,True
0.4311557788944724,2.9205760849955364,True
0.4311557788944724,2.952149880509002,True
0.4311557788944724,2.983723676022467,True
0.4311557788944724,3.0152974715359324,True
0.4311557788944724,3.046871267049397,True
0.4311557788944724,3.0784450625628628,True
0.4311557788944724,3.1100188580763284,True
0.4311557788944724,3.141592653589793,True
0.4366834170854272,-3.141592653589793,True
0.4366834170854272,-3.110018858076328,True
0.4366834170854272,-3.0784450625628628,True
0.4366834170854272,-3.046871267049397,True
0.4366834170854272,-3.015297471535932,True
0.4366834170854272,-2.983723676022467,True
0.4366834170854272,-2.9521498805090016,True
0.4366834170854272,-2.9205760849955364,True
0.4366834170854272,-2.889002289482071,True
0.4366834170854272,-2.8574284939686057,True
0.4366834170854272,-2.8258546984551405,True
0.4366834170854272,-2.7942809029416753,True
0.4366834170854272,-2.76270710742821,True
0.4366834170854272,-2.7311333119147445,True
0.4366834170854272,-2.6995595164012793,True
0.4366834170854272,-2.667985720887814,True
0.4366834170854272,-2.636411925374349,True
0.4366834170854272,-2.604838129860884,True
0.4366834170854272,-2.573264334347418,True
0.4366834170854272,-2.5416905388339535,True
0.4366834170854272,-2.510116743320488,True
0.4366834170854272,-2.4785429478070227,True
0.4366834170854272,-2.4469691522935575,True
0.4366834170854272,-2.4153953567800923,True
0.4366834170854272,-2.383821561266627,True
0.4366834170854272,-2.3522477657531615,True
0.4366834170854272,-2.3206739702396963,True
0.4366834170854272,-2.289100174726231,True
0.4366834170854272,-2.257526379212766,True
0.4366834170854272,-2.225952583699301,True
0.4366834170854272,-2.194378788185835,True
0.4366834170854272,-2.16280499267237,True
0.4366834170854272,-2.131231197158905,True
0.4366834170854272,-2.0996574016454397,True
0.4366834170854272,-2.0680836061319745,True
0.4366834170854272,-2.036509810618509,True
0.4366834170854272,-2.0049360151050437,True
0.4366834170854272,-1.9733622195915785,True
0.4366834170854272,-1.9417884240781134,True
0.4366834170854272,-1.910214628564648,True
0.4366834170854272,-1.8786408330511828,True
0.4366834170854272,-1.8470670375377176,True
0.4366834170854272,-1.8154932420242522,True
0.4366834170854272,-1.783919446510787,True
0.4366834170854272,-1.7523456509973219,True
0.4366834170854272,-1.7207718554838565,True
0.4366834170854272,-1.6891980599703913,True
0.4366834170854272,-1.657624264456926,True
0.4366834170854272,-1.6260504689434607,True
0.4366834170854272,-1.5944766734299956,True
0.4366834170854272,-1.5629028779165302,True
0.4366834170854272,-1.531329082403065,True
0.4366834170854272,-1.4997552868895996,True
0.4366834170854272,-1.4681814913761344,True
0.4366834170854272,-1.4366076958626692,True
0.4366834170854272,-1.4050339003492038,True
0.4366834170854272,-1.3734601048357387,True
0.4366834170854272,-1.3418863093222735,True
0.4366834170854272,-1.310312513808808,True
0.4366834170854272,-1.278738718295343,True
0.4366834170854272,-1.2471649227818777,True
0.4366834170854272,-1.2155911272684123,True
0.4366834170854272,-1.1840173317549472,True
0.4366834170854272,-1.1524435362414818,True
0.4366834170854272,-1.1208697407280166,True
0.4366834170854272,-1.0892959452145514,True
0.4366834170854272,-1.0577221497010862,True
0.4366834170854272,-1.0261483541876206,True
0.4366834170854272,-0.9945745586741555,True
0.4366834170854272,-0.9630007631606903,True
0.4366834170854272,-0.9314269676472251,True
0.4366834170854272,-0.8998531721337599,True
0.4366834170854272,-0.8682793766202943,True
0.4366834170854272,-0.8367055811068291,True
0.4366834170854272,-0.805131785593364,True
0.4366834170854272,-0.7735579900798988,True
0.4366834170854272,-0.7419841945664336,True
0.4366834170854272,-0.7104103990529684,True
0.4366834170854272,-0.6788366035395028,True
0.4366834170854272,-0.6472628080260376,True
0.4366834170854272,-0.6156890125125725,True
0.4366834170854272,-0.5841152169991073,True
0.4366834170854272,-0.5525414214856421,True
0.4366834170854272,-0.5209676259721765,True
0.4366834170854272,-0.4893938304587113,True
0.4366834170854272,-0.45782003494524615,True
0.4366834170854272,-0.42624623943178097,True
0.4366834170854272,-0.3946724439183158,True
0.4366834170854272,-0.3630986484048506,True
0.4366834170854272,-0.331524852891385,True
0.4366834170854272,-0.2999510573779198,True
0.4366834170854272,-0.26837726186445465,True
0.4366834170854272,-0.23680346635098948,True
0.4366834170854272,-0.2052296708375243,True
0.4366834170854272,-0.17365587532405868,True
0.4366834170854272,-0.1420820798105935,True
0.4366834170854272,-0.11050828429712833,True
0.4366834170854272,-0.07893448878366316,True
0.4366834170854272,-0.047360693270197984,True
0.4366834170854272,-0.015786897756732365,True
0.4366834170854272,0.01578689775673281,True
0.4366834170854272,0.047360693270197984,True
0.4366834170854272,0.07893448878366316,True
0.4366834170854272,0.11050828429712833,True
0.4366834170854272,0.14208207981059395,True
0.4366834170854272,0.17365587532405913,True
0.4366834170854272,0.2052296708375243,True
0.4366834170854272,0.23680346635098948,True
0.4366834170854272,0.26837726186445465,True
0.4366834170854272,0.2999510573779198,True
0.4366834170854272,0.33152485289138545,True
0.4366834170854272,0.3630986484048506,True
0.4366834170854272,0.3946724439183158,True
0.4366834170854272,0.42624623943178097,True
0.4366834170854272,0.45782003494524615,True
0.4366834170854272,0.48939383045871176,True
0.4366834170854272,0.5209676259721769,True
0.4366834170854272,0.5525414214856421,True
0.4366834170854272,0.5841152169991073,True
0.4366834170854272,0.6156890125125725,True
0.4366834170854272,0.6472628080260376,True
0.4366834170854272,0.6788366035395033,True
0.4366834170854272,0.7104103990529684,True
0.4366834170854272,0.7419841945664336,True
0.4366834170854272,0.7735579900798988,True
0.4366834170854272,0.805131785593364,True
0.4366834170854272,0.8367055811068296,True
0.4366834170854272,0.8682793766202943,True
0.4366834170854272,0.8998531721337599,True
0.4366834170854272,0.9314269676472255,True
0.4366834170854272,0.9630007631606903,True
0.4366834170854272,0.9945745586741559,True
0.4366834170854272,1.0261483541876206,True
0.4366834170854272,1.0577221497010862,True
0.4366834170854272,1.0892959452145519,True
0.4366834170854272,1.1208697407280166,True
0.4366834170854272,1.1524435362414822,True
0.4366834170854272,1.184017331754947,True
0.4366834170854272,1.2155911272684126,True
0.4366834170854272,1.2471649227818782,True
0.4366834170854272,1.278738718295343,True
0.4366834170854272,1.3103125138088085,True
0.4366834170854272,1.3418863093222733,True
0.4366834170854272,1.3734601048357389,True
0.4366834170854272,1.4050339003492045,True
0.4366834170854272,1.4366076958626692,True
0.4366834170854272,1.4681814913761349,True
0.4366834170854272,1.4997552868895996,True
0.4366834170854272,1.5313290824030652,True
0.4366834170854272,1.56290287791653,True
0.4366834170854272,1.5944766734299956,True
0.4366834170854272,1.6260504689434612,True
0.4366834170854272,1.657624264456926,True
0.4366834170854272,1.6891980599703915,True
0.4366834170854272,1.7207718554838562,True
0.4366834170854272,1.7523456509973219,True
0.4366834170854272,1.7839194465107875,True
0.4366834170854272,1.8154932420242522,True
0.4366834170854272,1.8470670375377178,True
0.4366834170854272,1.8786408330511826,True
0.4366834170854272,1.9102146285646482,True
0.4366834170854272,1.9417884240781138,True
0.4366834170854272,1.9733622195915785,True
0.4366834170854272,2.004936015105044,True
0.4366834170854272,2.036509810618509,True
0.4366834170854272,2.0680836061319745,True
0.4366834170854272,2.09965740164544,True
0.4366834170854272,2.131231197158905,True
0.4366834170854272,2.1628049926723705,True
0.4366834170854272,2.194378788185835,True
0.4366834170854272,2.225952583699301,True
0.4366834170854272,2.2575263792127664,True
0.4366834170854272,2.289100174726231,True
0.4366834170854272,2.320673970239697,True
0.4366834170854272,2.3522477657531615,True
0.4366834170854272,2.383821561266627,True
0.4366834170854272,2.415395356780092,True
0.4366834170854272,2.4469691522935575,True
0.4366834170854272,2.478542947807023,True
0.4366834170854272,2.510116743320488,True
0.4366834170854272,2.5416905388339535,True
0.4366834170854272,2.573264334347418,True
0.4366834170854272,2.604838129860884,True
0.4366834170854272,2.6364119253743494,True
0.4366834170854272,2.667985720887814,True
0.4366834170854272,2.69955951640128,True
0.4366834170854272,2.7311333119147445,True
0.4366834170854272,2.76270710742821,True
0.4366834170854272,2.7942809029416757,True
0.4366834170854272,2.8258546984551405,True
0.4366834170854272,2.857428493968606,True
0.4366834170854272,2.889002289482071,True
0.4366834170854272,2.9205760849955364,True
0.4366834170854272,2.952149880509002,True
0.4366834170854272,2.983723676022467,True
0.4366834170854272,3.0152974715359324,True
0.4366834170854272,3.046871267049397,True
0.4366834170854272,3.0784450625628628,True
0.4366834170854272,3.1100188580763284,True
0.4366834170854272,3.141592653589793,True
0.44221105527638194,-3.141592653589793,True
0.44221105527638194,-3.110018858076328,True
0.44221105527638194,-3.0784450625628628,True
0.44221105527638194,-3.046871267049397,True
0.44221105527638194,-3.015297471535932,True
0.44221105527638194,-2.983723676022467,True
0.44221105527638194,-2.9521498805090016,True
0.44221105527638194,-2.9205760849955364,True
0.44221105527638194,-2.889002289482071,True
0.44221105527638194,-2.8574284939686057,True
0.44221105527638194,-2.8258546984551405,True
0.44221105527638194,-2.7942809029416753,True
0.44221105527638194,-2.76270710742821,True
0.44221105527638194,-2.7311333119147445,True
0.44221105527638194,-2.6995595164012793,True
0.44221105527638194,-2.667985720887814,True
0.44221105527638194,-2.636411925374349,True
0.44221105527638194,-2.604838129860884,True
0.44221105527638194,-2.573264334347418,True
0.44221105527638194,-2.5416905388339535,True
0.44221105527638194,-2.510116743320488,True
0.44221105527638194,-2.4785429478070227,True
0.44221105527638194,-2.4469691522935575,True
0.44221105527638194,-2.4153953567800923,True
0.44221105527638194,-2.383821561266627,True
0.44221105527638194,-2.3522477657531615,True
0.44221105527638194,-2.3206739702396963,True
0.44221105527638194,-2.289100174726231,True
0.44221105527638194,-2.257526379212766,True
0.44221105527638194,-2.225952583699301,True
0.44221105527638194,-2.194378788185835,True
0.44221105527638194,-2.16280499267237,True
0.44221105527638194,-2.131231197158905,True
0.44221105527638194,-2.0996574016454397,True
0.44221105527638194,-2.0680836061319745,True
0.44221105527638194,-2.036509810618509,True
0.44221105527638194,-2.0049360151050437,True
0.44221105527638194,-1.9733622195915785,True
0.44221105527638194,-1.9417884240781134,True
0.44221105527638194,-1.910214628564648,True
0.44221105527638194,-1.8786408330511828,True
0.44221105527638194,-1.8470670375377176,True
0.44221105527638194,-1.8154932420242522,True
0.44221105527638194,-1.783919446510787,True
0.44221105527638194,-1.7523456509973219,True
0.44221105527638194,-1.7207718554838565,True
0.44221105527638194,-1.6891980599703913,True
0.44221105527638194,-1.657624264456926,True
0.44221105527638194,-1.6260504689434607,True
0.44221105527638194,-1.5944766734299956,True
0.44221105527638194,-1.5629028779165302,True
0.44221105527638194,-1.531329082403065,True
0.44221105527638194,-1.4997552868895996,True
0.44221105527638194,-1.4681814913761344,True
0.44221105527638194,-1.4366076958626692,True
0.44221105527638194,-1.4050339003492038,True
0.44221105527638194,-1.3734601048357387,True
0.44221105527638194,-1.3418863093222735,True
0.44221105527638194,-1.310312513808808,True
0.44221105527638194,-1.278738718295343,True
0.44221105527638194,-1.2471649227818777,True
0.44221105527638194,-1.2155911272684123,True
0.44221105527638194,-1.1840173317549472,True
0.44221105527638194,-1.1524435362414818,True
0.44221105527638194,-1.1208697407280166,True
0.44221105527638194,-1.0892959452145514,True
0.44221105527638194,-1.0577221497010862,True
0.44221105527638194,-1.0261483541876206,True
0.44221105527638194,-0.9945745586741555,True
0.44221105527638194,-0.9630007631606903,True
0.44221105527638194,-0.9314269676472251,True
0.44221105527638194,-0.8998531721337599,True
0.44221105527638194,-0.8682793766202943,True
0.44221105527638194,-0.8367055811068291,True
0.44221105527638194,-0.805131785593364,True
0.44221105527638194,-0.7735579900798988,True
0.44221105527638194,-0.7419841945664336,True
0.44221105527638194,-0.7104103990529684,True
0.44221105527638194,-0.6788366035395028,True
0.44221105527638194,-0.6472628080260376,True
0.44221105527638194,-0.6156890125125725,True
0.44221105527638194,-0.5841152169991073,True
0.44221105527638194,-0.5525414214856421,True
0.44221105527638194,-0.5209676259721765,True
0.44221105527638194,-0.4893938304587113,True
0.44221105527638194,-0.45782003494524615,True
0.44221105527638194,-0.42624623943178097,True
0.44221105527638194,-0.3946724439183158,True
0.44221105527638194,-0.3630986484048506,True
0.44221105527638194,-0.331524852891385,True
0.44221105527638194,-0.2999510573779198,True
0.44221105527638194,-0.26837726186445465,True
0.44221105527638194,-0.23680346635098948,True
0.44221105527638194,-0.2052296708375243,True
0.44221105527638194,-0.17365587532405868,True
0.44221105527638194,-0.1420820798105935,True
0.44221105527638194,-0.11050828429712833,True
0.44221105527638194,-0.07893448878366316,True
0.44221105527638194,-0.047360693270197984,True
0.44221105527638194,-0.015786897756732365,True
0.44221105527638194,0.01578689775673281,True
0.44221105527638194,0.047360693270197984,True
0.44221105527638194,0.07893448878366316,True
0.44221105527638194,0.11050828429712833,True
0.44221105527638194,0.14208207981059395,True
0.44221105527638194,0.17365587532405913,True
0.44221105527638194,0.2052296708375243,True
0.44221105527638194,0.23680346635098948,True
0.44221105527638194,0.26837726186445465,True
0.44221105527638194,0.2999510573779198,True
0.44221105527638194,0.33152485289138545,True
0.44221105527638194,0.3630986484048506,True
0.44221105527638194,0.3946724439183158,True
0.44221105527638194,0.42624623943178097,True
0.44221105527638194,0.45782003494524615,True
0.44221105527638194,0.48939383045871176,True
0.44221105527638194,0.5209676259721769,True
0.44221105527638194,0.5525414214856421,True
0.44221105527638194,0.5841152169991073,True
0.44221105527638194,0.6156890125125725,True
0.44221105527638194,0.6472628080260376,True
0.44221105527638194,0.6788366035395033,True
0.44221105527638194,0.7104103990529684,True
0.44221105527638194,0.7419841945664336,True
0.44221105527638194,0.7735579900798988,True
0.44221105527638194,0.805131785593364,True
0.44221105527638194,0.8367055811068296,True
0.44221105527638194,0.8682793766202943,True
0.44221105527638194,0.8998531721337599,True
0.44221105527638194,0.9314269676472255,True
0.44221105527638194,0.9630007631606903,True
0.44221105527638194,0.9945745586741559,True
0.44221105527638194,1.0261483541876206,True
0.44221105527638194,1.0577221497010862,True
0.44221105527638194,1.0892959452145519,True
0.44221105527638194,1.1208697407280166,True
0.44221105527638194,1.1524435362414822,True
0.44221105527638194,1.184017331754947,True
0.44221105527638194,1.2155911272684126,True
0.44221105527638194,1.2471649227818782,True
0.44221105527638194,1.278738718295343,True
0.44221105527638194,1.3103125138088085,True
0.44221105527638194,1.3418863093222733,True
0.44221105527638194,1.3734601048357389,True
0.44221105527638194,1.4050339003492045,True
0.44221105527638194,1.4366076958626692,True
0.44221105527638194,1.4681814913761349,True
0.44221105527638194,1.4997552868895996,True
0.44221105527638194,1.5313290824030652,True
0.44221105527638194,1.56290287791653,True
0.44221105527638194,1.5944766734299956,True
0.44221105527638194,1.6260504689434612,True
0.44221105527638194,1.657624264456926,True
0.44221105527638194,1.6891980599703915,True
0.44221105527638194,1.7207718554838562,True
0.44221105527638194,1.7523456509973219,True
0.44221105527638194,1.7839194465107875,True
0.44221105527638194,1.8154932420242522,True
0.44221105527638194,1.8470670375377178,True
0.44221105527638194,1.8786408330511826,True
0.44221105527638194,1.9102146285646482,True
0.44221105527638194,1.9417884240781138,True
0.44221105527638194,1.9733622195915785,True
0.44221105527638194,2.004936015105044,True
0.44221105527638194,2.036509810618509,True
0.44221105527638194,2.0680836061319745,True
0.44221105527638194,2.09965740164544,True
0.44221105527638194,2.131231197158905,True
0.44221105527638194,2.1628049926723705,True
0.44221105527638194,2.194378788185835,True
0.44221105527638194,2.225952583699301,True
0.44221105527638194,2.2575263792127664,True
0.44221105527638194,2.289100174726231,True
0.44221105527638194,2.320673970239697,True
0.44221105527638194,2.3522477657531615,True
0.44221105527638194,2.383821561266627,True
0.44221105527638194,2.415395356780092,True
0.44221105527638194,2.4469691522935575,True
0.44221105527638194,2.478542947807023,True
0.44221105527638194,2.510116743320488,True
0.44221105527638194,2.5416905388339535,True
0.44221105527638194,2.573264334347418,True
0.44221105527638194,2.604838129860884,True
0.44221105527638194,2.6364119253743494,True
0.44221105527638194,2.667985720887814,True
0.44221105527638194,2.69955951640128,True
0.44221105527638194,2.7311333119147445,True
0.44221105527638194,2.76270710742821,True
0.44221105527638194,2.7942809029416757,True
0.44221105527638194,2.8258546984551405,True
0.44221105527638194,2.857428493968606,True
0.44221105527638194,2.889002289482071,True
0.44221105527638194,2.9205760849955364,True
0.44221105527638194,2.952149880509002,True
0.44221105527638194,2.983723676022467,True
0.44221105527638194,3.0152974715359324,True
0.44221105527638194,3.046871267049397,True
0.44221105527638194,3.0784450625628628,True
0.44221105527638194,3.1100188580763284,True
0.44221105527638194,3.141592653589793,True
0.4477386934673367,-3.141592653589793,True
0.4477386934673367,-3.110018858076328,True
0.4477386934673367,-3.0784450625628628,True
0.4477386934673367,-3.046871267049397,True
0.4477386934673367,-3.015297471535932,True
0.4477386934673367,-2.983723676022467,True
0.4477386934673367,-2.9521498805090016,True
0.4477386934673367,-2.9205760849955364,True
0.4477386934673367,-2.889002289482071,True
0.4477386934673367,-2.8574284939686057,True
0.4477386934673367,-2.8258546984551405,True
0.4477386934673367,-2.7942809029416753,True
0.4477386934673367,-2.76270710742821,True
0.4477386934673367,-2.7311333119147445,True
0.4477386934673367,-2.6995595164012793,True
0.4477386934673367,-2.667985720887814,True
0.4477386934673367,-2.636411925374349,True
0.4477386934673367,-2.604838129860884,True
0.4477386934673367,-2.573264334347418,True
0.4477386934673367,-2.5416905388339535,True
0.4477386934673367,-2.510116743320488,True
0.4477386934673367,-2.4785429478070227,True
0.4477386934673367,-2.4469691522935575,True
0.4477386934673367,-2.4153953567800923,True
0.4477386934673367,-2.383821561266627,True
0.4477386934673367,-2.3522477657531615,True
0.4477386934673367,-2.3206739702396963,True
0.4477386934673367,-2.289100174726231,True
0.4477386934673367,-2.257526379212766,True
0.4477386934673367,-2.225952583699301,True
0.4477386934673367,-2.194378788185835,True
0.4477386934673367,-2.16280499267237,True
0.4477386934673367,-2.131231197158905,True
0.4477386934673367,-2.0996574016454397,True
0.4477386934673367,-2.0680836061319745,True
0.4477386934673367,-2.036509810618509,True
0.4477386934673367,-2.0049360151050437,True
0.4477386934673367,-1.9733622195915785,True
0.4477386934673367,-1.9417884240781134,True
0.4477386934673367,-1.910214628564648,True
0.4477386934673367,-1.8786408330511828,True
0.4477386934673367,-1.8470670375377176,True
0.4477386934673367,-1.8154932420242522,True
0.4477386934673367,-1.783919446510787,True
0.4477386934673367,-1.7523456509973219,True
0.4477386934673367,-1.7207718554838565,True
0.4477386934673367,-1.6891980599703913,True
0.4477386934673367,-1.657624264456926,True
0.4477386934673367,-1.6260504689434607,True
0.4477386934673367,-1.5944766734299956,True
0.4477386934673367,-1.5629028779165302,True
0.4477386934673367,-1.531329082403065,True
0.4477386934673367,-1.4997552868895996,True
0.4477386934673367,-1.4681814913761344,True
0.4477386934673367,-1.4366076958626692,True
0.4477386934673367,-1.4050339003492038,True
0.4477386934673367,-1.3734601048357387,True
0.4477386934673367,-1.3418863093222735,True
0.4477386934673367,-1.310312513808808,True
0.4477386934673367,-1.278738718295343,True
0.4477386934673367,-1.2471649227818777,True
0.4477386934673367,-1.2155911272684123,True
0.4477386934673367,-1.1840173317549472,True
0.4477386934673367,-1.1524435362414818,True
0.4477386934673367,-1.1208697407280166,True
0.4477386934673367,-1.0892959452145514,True
0.4477386934673367,-1.0577221497010862,True
0.4477386934673367,-1.0261483541876206,True
0.4477386934673367,-0.9945745586741555,True
0.4477386934673367,-0.9630007631606903,True
0.4477386934673367,-0.9314269676472251,True
0.4477386934673367,-0.8998531721337599,True
0.4477386934673367,-0.8682793766202943,True
0.4477386934673367,-0.8367055811068291,True
0.4477386934673367,-0.805131785593364,True
0.4477386934673367,-0.7735579900798988,True
0.4477386934673367,-0.7419841945664336,True
0.4477386934673367,-0.7104103990529684,True
0.4477386934673367,-0.6788366035395028,True
0.4477386934673367,-0.6472628080260376,True
0.4477386934673367,-0.6156890125125725,True
0.4477386934673367,-0.5841152169991073,True
0.4477386934673367,-0.5525414214856421,True
0.4477386934673367,-0.5209676259721765,True
0.4477386934673367,-0.4893938304587113,True
0.4477386934673367,-0.45782003494524615,True
0.4477386934673367,-0.42624623943178097,True
0.4477386934673367,-0.3946724439183158,True
0.4477386934673367,-0.3630986484048506,True
0.4477386934673367,-0.331524852891385,True
0.4477386934673367,-0.2999510573779198,True
0.4477386934673367,-0.26837726186445465,True
0.4477386934673367,-0.23680346635098948,True
0.4477386934673367,-0.2052296708375243,True
0.4477386934673367,-0.17365587532405868,True
0.4477386934673367,-0.1420820798105935,True
0.4477386934673367,-0.11050828429712833,True
0.4477386934673367,-0.07893448878366316,True
0.4477386934673367,-0.047360693270197984,True
0.4477386934673367,-0.015786897756732365,True
0.4477386934673367,0.01578689775673281,True
0.4477386934673367,0.047360693270197984,True
0.4477386934673367,0.07893448878366316,True
0.4477386934673367,0.11050828429712833,True
0.4477386934673367,0.14208207981059395,True
0.4477386934673367,0.17365587532405913,True
0.4477386934673367,0.2052296708375243,True
0.4477386934673367,0.23680346635098948,True
0.4477386934673367,0.26837726186445465,True
0.4477386934673367,0.2999510573779198,True
0.4477386934673367,0.33152485289138545,True
0.4477386934673367,0.3630986484048506,True
0.4477386934673367,0.3946724439183158,True
0.4477386934673367,0.42624623943178097,True
0.4477386934673367,0.45782003494524615,True
0.4477386934673367,0.48939383045871176,True
0.4477386934673367,0.5209676259721769,True
0.4477386934673367,0.5525414214856421,True
0.4477386934673367,0.5841152169991073,True
0.4477386934673367,0.6156890125125725,True
0.4477386934673367,0.6472628080260376,True
0.4477386934673367,0.6788366035395033,True
0.4477386934673367,0.7104103990529684,True
0.4477386934673367,0.7419841945664336,True
0.4477386934673367,0.7735579900798988,True
0.4477386934673367,0.805131785593364,True
0.4477386934673367,0.8367055811068296,True
0.4477386934673367,0.8682793766202943,True
0.4477386934673367,0.8998531721337599,True
0.4477386934673367,0.9314269676472255,True
0.4477386934673367,0.9630007631606903,True
0.4477386934673367,0.9945745586741559,True
0.4477386934673367,1.0261483541876206,True
0.4477386934673367,1.0577221497010862,True
0.4477386934673367,1.0892959452145519,True
0.4477386934673367,1.1208697407280166,True
0.4477386934673367,1.1524435362414822,True
0.4477386934673367,1.184017331754947,True
0.4477386934673367,1.2155911272684126,True
0.4477386934673367,1.2471649227818782,True
0.4477386934673367,1.278738718295343,True
0.4477386934673367,1.3103125138088085,True
0.4477386934673367,1.3418863093222733,True
0.4477386934673367,1.3734601048357389,True
0.4477386934673367,1.4050339003492045,True
0.4477386934673367,1.4366076958626692,True
0.4477386934673367,1.4681814913761349,True
0.4477386934673367,1.4997552868895996,True
0.4477386934673367,1.5313290824030652,True
0.4477386934673367,1.56290287791653,True
0.4477386934673367,1.5944766734299956,True
0.4477386934673367,1.6260504689434612,True
0.4477386934673367,1.657624264456926,True
0.4477386934673367,1.6891980599703915,True
0.4477386934673367,1.7207718554838562,True
0.4477386934673367,1.7523456509973219,True
0.4477386934673367,1.7839194465107875,True
0.4477386934673367,1.8154932420242522,True
0.4477386934673367,1.8470670375377178,True
0.4477386934673367,1.8786408330511826,True
0.4477386934673367,1.9102146285646482,True
0.4477386934673367,1.9417884240781138,True
0.4477386934673367,1.9733622195915785,True
0.4477386934673367,2.004936015105044,True
0.4477386934673367,2.036509810618509,True
0.4477386934673367,2.0680836061319745,True
0.4477386934673367,2.09965740164544,True
0.4477386934673367,2.131231197158905,True
0.4477386934673367,2.1628049926723705,True
0.4477386934673367,2.194378788185835,True
0.4477386934673367,2.225952583699301,True
0.4477386934673367,2.2575263792127664,True
0.4477386934673367,2.289100174726231,True
0.4477386934673367,2.320673970239697,True
0.4477386934673367,2.3522477657531615,True
0.4477386934673367,2.383821561266627,True
0.4477386934673367,2.415395356780092,True
0.4477386934673367,2.4469691522935575,True
0.4477386934673367,2.478542947807023,True
0.4477386934673367,2.510116743320488,True
0.4477386934673367,2.5416905388339535,True
0.4477386934673367,2.573264334347418,True
0.4477386934673367,2.604838129860884,True
0.4477386934673367,2.6364119253743494,True
0.4477386934673367,2.667985720887814,True
0.4477386934673367,2.69955951640128,True
0.4477386934673367,2.7311333119147445,True
0.4477386934673367,2.76270710742821,True
0.4477386934673367,2.7942809029416757,True
0.4477386934673367,2.8258546984551405,True
0.4477386934673367,2.857428493968606,True
0.4477386934673367,2.889002289482071,True
0.4477386934673367,2.9205760849955364,True
0.4477386934673367,2.952149880509002,True
0.4477386934673367,2.983723676022467,True
0.4477386934673367,3.0152974715359324,True
0.4477386934673367,3.046871267049397,True
0.4477386934673367,3.0784450625628628,True
0.4477386934673367,3.1100188580763284,True
0.4477386934673367,3.141592653589793,True
0.4532663316582915,-3.141592653589793,True
0.4532663316582915,-3.110018858076328,True
0.4532663316582915,-3.0784450625628628,True
0.4532663316582915,-3.046871267049397,True
0.4532663316582915,-3.015297471535932,True
0.4532663316582915,-2.983723676022467,True
0.4532663316582915,-2.9521498805090016,True
0.4532663316582915,-2.9205760849955364,True
0.4532663316582915,-2.889002289482071,True
0.4532663316582915,-2.8574284939686057,True
0.4532663316582915,-2.8258546984551405,True
0.4532663316582915,-2.7942809029416753,True
0.4532663316582915,-2.76270710742821,True
0.4532663316582915,-2.7311333119147445,True
